loan_id,customer_id,loan_type,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,disbursement_date,created_at,updated_at,source_system
LN00000197,CUST00002641,Education Loan,3518196.33,10.71,164,40932.5,Pending,2019-04-13,2026-07-25 01:44:20.578875,,Loan Management System
LN00000198,CUST00003903,Business Loan,5510916.65,15.98,73,118503.1,Written Off,2011-08-14,2026-07-25 01:44:20.578875,,Loan Management System
LN00000199,CUST00003430,Personal Loan,1312075.59,15.75,41,41585.5,Written Off,2023-11-05,2026-07-25 01:44:20.578875,,Loan Management System
LN00000200,CUST00004828,Home Loan,9681751.99,16.39,263,136076.26,Written Off,2026-06-18,2026-07-25 01:44:20.578875,,Loan Management System
LN00000201,CUST00001500,Business Loan,7632613.46,15.59,13,641895.93,Active,2023-10-21,2026-07-25 01:44:20.579878,,Loan Management System
LN00000202,CUST00002192,Home Loan,4001563.76,15.11,194,55263.61,Closed,2016-01-16,2026-07-25 01:44:20.579878,,Loan Management System
LN00000203,CUST00003499,Business Loan,18835691.89,7.75,41,524385.15,Active,2020-01-29,2026-07-25 01:44:20.579878,,Loan Management System
LN00000204,CUST00004111,Car Loan,2840873.58,10.27,40,84171.21,Closed,2024-07-10,2026-07-25 01:44:20.579878,,Loan Management System
LN00000205,CUST00004150,Car Loan,1499949.1,14.56,64,33837.45,Active,2014-08-08,2026-07-25 01:44:20.580874,,Loan Management System
LN00000206,CUST00002504,Home Loan,853515.22,17.95,119,15398.24,Active,2020-03-13,2026-07-25 01:44:20.580874,,Loan Management System
LN00000207,CUST00004562,Business Loan,3145448.95,11.72,97,50324.2,Pending,2013-05-16,2026-07-25 01:44:20.580874,,Loan Management System
LN00000208,CUST00000809,Car Loan,1712538.99,13.25,31,65537.65,Defaulted,2026-05-16,2026-07-25 01:44:20.580874,,Loan Management System
LN00000209,CUST00003415,Car Loan,2534340.63,13.58,47,69825.04,Active,2022-03-14,2026-07-25 01:44:20.581873,,Loan Management System
LN00000210,CUST00000282,Personal Loan,692905.47,17.43,35,25394.48,Active,2016-08-21,2026-07-25 01:44:20.581873,,Loan Management System
LN00000211,CUST00002666,Car Loan,1724504.41,17.75,57,44990.49,Active,2025-11-17,2026-07-25 01:44:20.581873,,Loan Management System
LN00000212,CUST00004116,Personal Loan,1453899.97,17.41,41,47296.55,Active,2022-06-07,2026-07-25 01:44:20.581873,,Loan Management System
LN00000213,CUST00001724,Home Loan,6575182.73,17.67,85,136109.06,Closed,2020-03-13,2026-07-25 01:44:20.582879,,Loan Management System
LN00000214,CUST00004370,Home Loan,1696276.91,12.99,95,28671.63,Closed,2021-12-03,2026-07-25 01:44:20.582879,,Loan Management System
LN00000215,CUST00000163,Car Loan,1841872.63,15.85,41,58469.27,Active,2014-12-11,2026-07-25 01:44:20.582879,,Loan Management System
LN00000216,CUST00000375,Home Loan,9055044.84,6.53,134,95356.0,Written Off,2014-02-28,2026-07-25 01:44:20.583888,,Loan Management System
LN00000217,CUST00003291,Car Loan,2435838.71,7.76,15,170916.52,Active,2017-12-03,2026-07-25 01:44:20.583888,,Loan Management System
LN00000218,CUST00004485,Personal Loan,1193225.72,13.27,13,99047.87,Active,2024-07-14,2026-07-25 01:44:20.583888,,Loan Management System
LN00000219,CUST00004130,Home Loan,7546321.54,12.55,92,128115.46,Active,2014-04-23,2026-07-25 01:44:20.583888,,Loan Management System
LN00000220,CUST00000560,Education Loan,2101628.03,7.75,164,20815.19,Active,2020-09-26,2026-07-25 01:44:20.584881,,Loan Management System
LN00000221,CUST00000922,Car Loan,2236280.39,16.95,78,47489.98,Active,2024-10-22,2026-07-25 01:44:20.584881,,Loan Management System
LN00000222,CUST00004174,Car Loan,287221.79,17.98,63,7076.12,Active,2020-08-01,2026-07-25 01:44:20.584881,,Loan Management System
LN00000223,CUST00001757,Home Loan,7267812.49,11.6,101,113034.61,Active,2011-07-28,2026-07-25 01:44:20.584881,,Loan Management System
LN00000224,CUST00001410,Home Loan,1698820.09,13.68,359,19703.21,Active,2021-10-01,2026-07-25 01:44:20.585878,,Loan Management System
LN00000225,CUST00003561,Personal Loan,1492210.25,12.6,41,44977.68,Active,2017-01-28,2026-07-25 01:44:20.585878,,Loan Management System
LN00000226,CUST00001341,Personal Loan,1199989.33,7.82,53,26848.87,Closed,2019-11-16,2026-07-25 01:44:20.585878,,Loan Management System
LN00000227,CUST00004288,Education Loan,2911275.67,8.97,151,32230.42,Defaulted,2011-11-23,2026-07-25 01:44:20.585878,,Loan Management System
LN00000228,CUST00003642,Personal Loan,1249757.88,11.09,58,27933.01,Active,2013-06-19,2026-07-25 01:44:20.586879,,Loan Management System
LN00000229,CUST00000094,Personal Loan,1014406.4,10.8,21,53230.01,Closed,2017-09-26,2026-07-25 01:44:20.586879,,Loan Management System
LN00000230,CUST00001897,Personal Loan,182275.94,7.48,39,5279.31,Active,2025-09-16,2026-07-25 01:44:20.586879,,Loan Management System
LN00000231,CUST00001035,Education Loan,3265900.21,12.9,179,41182.52,Closed,2025-04-15,2026-07-25 01:44:20.586879,,Loan Management System
LN00000232,CUST00001151,Car Loan,1350264.17,16.55,66,31294.69,Defaulted,2016-10-16,2026-07-25 01:44:20.587878,,Loan Management System
LN00000233,CUST00000640,Education Loan,3876754.64,13.4,126,57474.87,Active,2015-08-20,2026-07-25 01:44:20.587878,,Loan Management System
LN00000234,CUST00004726,Car Loan,633244.49,12.05,25,28768.39,Active,2012-07-18,2026-07-25 01:44:20.587878,,Loan Management System
LN00000235,CUST00002578,Car Loan,521678.88,9.7,40,15316.03,Closed,2015-08-29,2026-07-25 01:44:20.587878,,Loan Management System
LN00000236,CUST00002601,Business Loan,19503658.74,15.91,90,372399.03,Closed,2021-03-19,2026-07-25 01:44:20.588878,,Loan Management System
LN00000237,CUST00000729,Car Loan,1905185.76,14.07,46,53821.99,Active,2012-11-25,2026-07-25 01:44:20.588878,,Loan Management System
LN00000238,CUST00001674,Personal Loan,1155493.8,17.1,34,43117.16,Active,2013-01-07,2026-07-25 01:44:20.588878,,Loan Management System
LN00000239,CUST00002052,Business Loan,11543261.35,11.11,30,442448.63,Closed,2024-01-05,2026-07-25 01:44:20.589879,,Loan Management System
LN00000240,CUST00001732,Gold Loan,252100.27,12.6,27,10771.64,Active,2019-10-30,2026-07-25 01:44:20.589879,,Loan Management System
LN00000241,CUST00002475,Personal Loan,586576.98,14.8,48,16265.47,Closed,2025-06-11,2026-07-25 01:44:20.589879,,Loan Management System
LN00000242,CUST00004011,Business Loan,3533808.12,15.18,18,220755.34,Closed,2012-09-27,2026-07-25 01:44:20.590882,,Loan Management System
LN00000243,CUST00002998,Personal Loan,1009811.1,12.09,40,30798.22,Active,2024-07-02,2026-07-25 01:44:20.590882,,Loan Management System
LN00000244,CUST00004536,Home Loan,5367289.91,10.47,116,73753.67,Active,2020-08-16,2026-07-25 01:44:20.590882,,Loan Management System
LN00000245,CUST00004503,Car Loan,1562571.71,14.17,17,101989.94,Active,2024-08-03,2026-07-25 01:44:20.591878,,Loan Management System
LN00000246,CUST00000635,Gold Loan,160585.35,8.85,16,10677.31,Closed,2013-09-13,2026-07-25 01:44:20.591878,,Loan Management System
LN00000247,CUST00002786,Education Loan,1228843.81,7.88,163,12302.51,Closed,2013-09-29,2026-07-25 01:44:20.591878,,Loan Management System
LN00000248,CUST00004476,Home Loan,4111970.73,14.59,316,51116.86,Closed,2022-10-14,2026-07-25 01:44:20.592874,,Loan Management System
LN00000249,CUST00002362,Car Loan,1191668.08,11.07,17,76060.47,Active,2019-08-25,2026-07-25 01:44:20.592874,,Loan Management System
LN00000250,CUST00001573,Personal Loan,162900.79,10.1,39,4917.32,Closed,2020-11-30,2026-07-25 01:44:20.592874,,Loan Management System
LN00000251,CUST00001248,Education Loan,1729006.44,7.82,41,48191.59,Written Off,2014-05-16,2026-07-25 01:44:20.593874,,Loan Management System
LN00000252,CUST00003988,Home Loan,9502335.94,11.79,245,102722.4,Active,2016-01-27,2026-07-25 01:44:20.593874,,Loan Management System
LN00000253,CUST00000342,Business Loan,5244671.26,13.27,79,99900.48,Active,2020-07-15,2026-07-25 01:44:20.593874,,Loan Management System
LN00000254,CUST00002173,Business Loan,15043194.12,9.05,111,200554.81,Active,2026-05-28,2026-07-25 01:44:20.594875,,Loan Management System
LN00000255,CUST00001012,Car Loan,519274.59,12.36,56,12249.08,Active,2021-11-18,2026-07-25 01:44:20.594875,,Loan Management System
LN00000256,CUST00001932,Gold Loan,1622471.37,8.2,9,186489.9,Active,2018-10-05,2026-07-25 01:44:20.594875,,Loan Management System
LN00000257,CUST00001977,Home Loan,6222790.36,15.24,98,111359.64,Active,2015-03-02,2026-07-25 01:44:20.594875,,Loan Management System
LN00000258,CUST00001424,Education Loan,2027056.4,15.18,150,30229.19,Closed,2020-09-26,2026-07-25 01:44:20.595876,,Loan Management System
LN00000259,CUST00000017,Business Loan,13038340.7,17.85,53,357324.98,Defaulted,2024-05-30,2026-07-25 01:44:20.595876,,Loan Management System
LN00000260,CUST00001319,Car Loan,622680.72,7.29,68,11205.71,Closed,2023-12-24,2026-07-25 01:44:20.595876,,Loan Management System
LN00000261,CUST00000258,Education Loan,2406537.05,10.55,54,56170.15,Active,2023-04-19,2026-07-25 01:44:20.595876,,Loan Management System
LN00000262,CUST00001715,Personal Loan,132490.57,16.06,16,9253.94,Closed,2014-12-25,2026-07-25 01:44:20.596876,,Loan Management System
LN00000263,CUST00003978,Gold Loan,248483.85,13.33,27,10702.75,Active,2023-09-10,2026-07-25 01:44:20.596876,,Loan Management System
LN00000264,CUST00003919,Car Loan,2417089.83,16.8,69,54859.13,Pending,2016-11-11,2026-07-25 01:44:20.596876,,Loan Management System
LN00000265,CUST00000204,Car Loan,727070.5,13.46,76,14267.26,Active,2018-05-08,2026-07-25 01:44:20.597875,,Loan Management System
LN00000266,CUST00003591,Home Loan,1483267.83,16.84,235,21633.37,Written Off,2022-12-27,2026-07-25 01:44:20.597875,,Loan Management System
LN00000267,CUST00000683,Home Loan,6638207.37,6.95,284,47697.91,Written Off,2022-08-14,2026-07-25 01:44:20.597875,,Loan Management System
LN00000268,CUST00002147,Car Loan,1907455.14,10.68,48,49003.28,Active,2017-11-30,2026-07-25 01:44:20.597875,,Loan Management System
LN00000269,CUST00002832,Education Loan,2747701.11,7.1,121,31862.93,Active,2019-01-06,2026-07-25 01:44:20.598875,,Loan Management System
LN00000270,CUST00004642,Home Loan,6944603.78,9.77,136,84634.83,Active,2020-05-14,2026-07-25 01:44:20.598875,,Loan Management System
LN00000271,CUST00000293,Car Loan,595999.47,10.52,62,12501.92,Active,2019-03-30,2026-07-25 01:44:20.598875,,Loan Management System
LN00000272,CUST00001563,Education Loan,430404.15,12.93,120,6408.64,Closed,2013-08-14,2026-07-25 01:44:20.598875,,Loan Management System
LN00000273,CUST00003601,Car Loan,2521085.12,15.0,79,50405.08,Active,2015-10-12,2026-07-25 01:44:20.599875,,Loan Management System
LN00000274,CUST00002071,Car Loan,1623767.76,6.71,51,36682.18,Active,2015-05-21,2026-07-25 01:44:20.599875,,Loan Management System
LN00000275,CUST00002213,Home Loan,9502848.54,12.09,175,115773.19,Written Off,2012-08-25,2026-07-25 01:44:20.599875,,Loan Management System
LN00000276,CUST00002086,Home Loan,3310024.97,15.56,319,43636.12,Closed,2017-04-24,2026-07-25 01:44:20.599875,,Loan Management System
LN00000277,CUST00000028,Business Loan,17731802.23,6.93,55,377225.14,Defaulted,2011-12-02,2026-07-25 01:44:20.600873,,Loan Management System
LN00000278,CUST00003076,Car Loan,1872290.04,8.27,35,60387.95,Closed,2021-07-27,2026-07-25 01:44:20.600873,,Loan Management System
LN00000279,CUST00002722,Education Loan,3255270.51,8.4,148,35391.86,Active,2020-12-25,2026-07-25 01:44:20.600873,,Loan Management System
LN00000280,CUST00000381,Personal Loan,1093399.23,17.65,51,30626.4,Active,2015-06-23,2026-07-25 01:44:20.601875,,Loan Management System
LN00000281,CUST00000214,Education Loan,1850819.06,12.64,115,27838.19,Written Off,2021-07-28,2026-07-25 01:44:20.601875,,Loan Management System
LN00000282,CUST00004119,Education Loan,3625499.92,8.73,148,40087.33,Active,2015-04-23,2026-07-25 01:44:20.601875,,Loan Management System
LN00000283,CUST00004426,Personal Loan,603715.03,12.57,22,30867.73,Closed,2011-09-07,2026-07-25 01:44:20.601875,,Loan Management System
LN00000284,CUST00003723,Business Loan,3198771.42,9.38,94,48175.77,Active,2012-10-08,2026-07-25 01:44:20.602876,,Loan Management System
LN00000285,CUST00004332,Personal Loan,1404725.65,14.68,45,40778.59,Defaulted,2023-08-09,2026-07-25 01:44:20.602876,,Loan Management System
LN00000286,CUST00000780,Personal Loan,1156519.4,9.64,44,31307.33,Active,2022-04-19,2026-07-25 01:44:20.602876,,Loan Management System
LN00000287,CUST00004108,Personal Loan,1422299.23,9.05,40,41322.88,Defaulted,2012-07-24,2026-07-25 01:44:20.602876,,Loan Management System
LN00000288,CUST00004504,Gold Loan,1051869.84,11.06,26,45682.58,Active,2015-06-16,2026-07-25 01:44:20.603873,,Loan Management System
LN00000289,CUST00000146,Gold Loan,952908.87,6.82,9,108910.22,Closed,2012-09-15,2026-07-25 01:44:20.603873,,Loan Management System
LN00000290,CUST00000126,Car Loan,2415865.78,8.08,48,59069.11,Pending,2012-02-05,2026-07-25 01:44:20.603873,,Loan Management System
LN00000291,CUST00002958,Personal Loan,1255110.2,15.23,42,38737.41,Active,2026-03-09,2026-07-25 01:44:20.604875,,Loan Management System
LN00000292,CUST00001111,Home Loan,1252644.83,9.44,136,15032.86,Active,2017-03-08,2026-07-25 01:44:20.604875,,Loan Management System
LN00000293,CUST00003732,Education Loan,2158308.87,7.78,109,27676.32,Active,2012-10-07,2026-07-25 01:44:20.604875,,Loan Management System
LN00000294,CUST00001564,Home Loan,2765175.28,13.85,294,33046.87,Active,2020-04-22,2026-07-25 01:44:20.604875,,Loan Management System
LN00000295,CUST00001741,Business Loan,10246669.83,12.66,92,174580.19,Active,2015-08-11,2026-07-25 01:44:20.605875,,Loan Management System
LN00000296,CUST00003771,Home Loan,1863979.98,11.44,240,19801.03,Active,2016-04-19,2026-07-25 01:44:20.605875,,Loan Management System
LN00000297,CUST00004805,Personal Loan,1013338.39,7.48,35,32315.3,Active,2022-12-10,2026-07-25 01:44:20.605875,,Loan Management System
LN00000298,CUST00000798,Car Loan,1620517.55,17.87,82,34355.2,Active,2019-10-27,2026-07-25 01:44:20.606876,,Loan Management System
LN00000299,CUST00001051,Business Loan,1348921.29,10.95,59,29668.8,Active,2015-03-17,2026-07-25 01:44:20.606876,,Loan Management System
LN00000300,CUST00003749,Home Loan,7990940.15,10.47,113,111498.72,Closed,2020-09-25,2026-07-25 01:44:20.606876,,Loan Management System
LN00000301,CUST00004065,Education Loan,1396822.57,7.01,175,12766.42,Active,2013-10-24,2026-07-25 01:44:20.607876,,Loan Management System
LN00000302,CUST00002120,Car Loan,2525074.24,14.37,73,52078.24,Closed,2023-11-13,2026-07-25 01:44:20.607876,,Loan Management System
LN00000303,CUST00001368,Business Loan,1730460.47,15.43,70,37641.51,Active,2021-04-11,2026-07-25 01:44:20.607876,,Loan Management System
LN00000304,CUST00004450,Home Loan,8015537.53,16.69,221,117010.06,Pending,2021-05-13,2026-07-25 01:44:20.607876,,Loan Management System
LN00000305,CUST00000074,Car Loan,2969543.57,12.74,44,84827.0,Active,2019-08-09,2026-07-25 01:44:20.608882,,Loan Management System
LN00000306,CUST00003525,Car Loan,1001110.51,16.41,18,63120.41,Defaulted,2015-09-11,2026-07-25 01:44:20.608882,,Loan Management System
LN00000307,CUST00000233,Personal Loan,230488.76,10.73,37,7344.18,Closed,2024-11-28,2026-07-25 01:44:20.608882,,Loan Management System
LN00000308,CUST00004670,Business Loan,8039572.98,17.7,75,177914.84,Closed,2019-08-10,2026-07-25 01:44:20.609873,,Loan Management System
LN00000309,CUST00002076,Personal Loan,1206071.78,9.57,17,76145.33,Closed,2025-04-19,2026-07-25 01:44:20.609873,,Loan Management System
LN00000310,CUST00003765,Home Loan,6223306.34,15.96,339,83719.77,Active,2018-06-27,2026-07-25 01:44:20.609873,,Loan Management System
LN00000311,CUST00001644,Home Loan,3615239.1,9.9,288,32914.11,Closed,2014-10-20,2026-07-25 01:44:20.609873,,Loan Management System
LN00000312,CUST00001713,Personal Loan,1050158.97,10.54,14,80046.33,Closed,2013-03-02,2026-07-25 01:44:20.610876,,Loan Management System
LN00000313,CUST00000210,Business Loan,12489603.9,11.5,93,203518.74,Written Off,2013-03-18,2026-07-25 01:44:20.610876,,Loan Management System
LN00000314,CUST00002241,Gold Loan,210726.88,13.83,26,9426.02,Active,2022-10-09,2026-07-25 01:44:20.610876,,Loan Management System
LN00000315,CUST00001951,Education Loan,723948.23,6.86,148,7262.36,Active,2018-11-23,2026-07-25 01:44:20.611876,,Loan Management System
LN00000316,CUST00000538,Home Loan,7895896.05,10.71,256,78548.08,Pending,2017-08-03,2026-07-25 01:44:20.611876,,Loan Management System
LN00000317,CUST00004891,Home Loan,1957662.55,11.67,249,20917.29,Active,2018-10-08,2026-07-25 01:44:20.611876,,Loan Management System
LN00000318,CUST00003295,Education Loan,2338294.94,12.59,137,32251.74,Active,2018-07-22,2026-07-25 01:44:20.611876,,Loan Management System
LN00000319,CUST00000950,Personal Loan,1442754.08,6.8,23,67082.33,Active,2019-07-04,2026-07-25 01:44:20.612876,,Loan Management System
LN00000320,CUST00003347,Personal Loan,864425.43,9.51,28,34545.87,Closed,2026-04-04,2026-07-25 01:44:20.612876,,Loan Management System
LN00000321,CUST00001876,Home Loan,6312833.24,14.48,311,78046.91,Active,2023-12-19,2026-07-25 01:44:20.612876,,Loan Management System
LN00000322,CUST00000361,Home Loan,1203494.37,8.49,287,9811.94,Written Off,2012-06-25,2026-07-25 01:44:20.612876,,Loan Management System
LN00000323,CUST00003282,Business Loan,19367444.11,17.85,97,378454.93,Active,2023-01-07,2026-07-25 01:44:20.613873,,Loan Management System
LN00000324,CUST00003159,Home Loan,5650627.93,16.75,140,92099.8,Closed,2022-09-05,2026-07-25 01:44:20.613873,,Loan Management System
LN00000325,CUST00001281,Gold Loan,1603307.56,15.63,35,57333.55,Active,2022-07-22,2026-07-25 01:44:20.613873,,Loan Management System
LN00000326,CUST00003868,Gold Loan,1985362.54,9.22,34,66574.59,Active,2013-03-27,2026-07-25 01:44:20.613873,,Loan Management System
LN00000327,CUST00004085,Car Loan,1232951.26,15.74,82,24633.91,Active,2012-08-04,2026-07-25 01:44:20.614876,,Loan Management System
LN00000328,CUST00000033,Business Loan,1782088.05,11.08,103,26887.99,Closed,2018-05-30,2026-07-25 01:44:20.614876,,Loan Management System
LN00000329,CUST00002395,Car Loan,2353660.74,15.97,21,129208.65,Active,2023-12-13,2026-07-25 01:44:20.614876,,Loan Management System
LN00000330,CUST00002384,Personal Loan,157539.28,11.86,45,4353.89,Active,2017-05-02,2026-07-25 01:44:20.615876,,Loan Management System
LN00000331,CUST00002327,Business Loan,15715127.11,13.86,35,548409.78,Closed,2025-03-07,2026-07-25 01:44:20.615876,,Loan Management System
LN00000332,CUST00003624,Home Loan,5277205.97,16.48,123,89121.75,Active,2026-03-22,2026-07-25 01:44:20.615876,,Loan Management System
LN00000333,CUST00001047,Personal Loan,284852.09,17.25,26,13208.12,Active,2013-06-02,2026-07-25 01:44:20.615876,,Loan Management System
LN00000334,CUST00001502,Gold Loan,2239941.64,16.23,19,134478.44,Active,2015-10-17,2026-07-25 01:44:20.616876,,Loan Management System
LN00000335,CUST00000206,Gold Loan,704266.31,13.69,8,92612.5,Active,2014-10-27,2026-07-25 01:44:20.616876,,Loan Management System
