merchant_id,merchant_name,merchant_category,merchant_type,merchant_city,merchant_state,merchant_country,merchant_status,accepts_upi,accepts_cards,average_ticket_size,onboarding_date,created_at,updated_at,source_system
MER00000609,Sri Khalsa Travels,Travel,Local,YAVATMAL,MAHARASHTRA,India,Active,Yes,Yes,36213.24,2018-01-27,2026-08-03 11:19:40.797382,,Enterprise System
MER00000610,Om Parmer Water Supply,Utilities,Local,KANNAUJ,UTTAR PRADESH,India,Active,Yes,Yes,11501.88,2021-05-13,2026-08-03 11:19:40.797382,,Enterprise System
MER00000611,Royal Merchant Dhaba,Restaurant,Local,BELAGAVI,KARNATAKA,India,Active,Yes,No,2740.18,2023-06-26,2026-08-03 11:19:40.798382,,Enterprise System
MER00000612,National Merchant Mart,Grocery,Local,SPSR NELLORE,ANDHRA PRADESH,India,Active,Yes,Yes,2204.17,2011-12-17,2026-08-03 11:19:40.798382,,Enterprise System
MER00000613,Modern Randhawa Medical Centre,Healthcare,Local,KARIMGANJ,ASSAM,India,Active,Yes,No,62005.88,2016-04-03,2026-08-03 11:19:40.799383,,Enterprise System
MER00000614,Sai Anand Enterprise,Other,Local,SIVAGANGA,TAMIL NADU,India,Active,Yes,Yes,4321.78,2021-03-19,2026-08-03 11:19:40.799383,,Enterprise System
MER00000615,Sri Bawa Electricity,Utilities,Regional,MADHUBANI,BIHAR,India,Active,Yes,Yes,12536.94,2021-11-26,2026-08-03 11:19:40.800384,,Enterprise System
MER00000616,Modern Taneja Energy,Fuel,Regional,KANNAUJ,UTTAR PRADESH,India,Active,Yes,Yes,4570.07,2025-10-03,2026-08-03 11:19:40.800384,,Enterprise System
MER00000617,Om Mangat Provision Store,Grocery,Regional,HAMIRPUR,HIMACHAL PRADESH,India,Active,Yes,No,3521.1,2024-10-13,2026-08-03 11:19:40.801383,,Enterprise System
MER00000618,Prime Karpe Learning Centre,Education,National,PERAMBALUR,TAMIL NADU,India,Active,Yes,Yes,54170.53,2021-11-30,2026-08-03 11:19:40.801383,,Enterprise System
MER00000619,National Pandey Academy,Education,Local,VIRUDHUNAGAR,TAMIL NADU,India,Inactive,Yes,Yes,167430.5,2015-04-24,2026-08-03 11:19:40.802383,,Enterprise System
MER00000620,Modern Gupta Corporation,Government,Local,SITAMARHI,BIHAR,India,Active,Yes,Yes,19654.36,2022-02-24,2026-08-03 11:19:40.802893,,Enterprise System
MER00000621,Sri Krishna Telecom,Telecom,Local,SITAPUR,UTTAR PRADESH,India,Active,Yes,Yes,4840.6,2023-02-12,2026-08-03 11:19:40.802893,,Enterprise System
MER00000622,Shree Devan Travels,Travel,Local,DARJEELING,WEST BENGAL,India,Active,Yes,Yes,12618.39,2022-04-10,2026-08-03 11:19:40.803901,,Enterprise System
MER00000623,Modern Chatterjee Medical Centre,Healthcare,Local,MAHABUBABAD,TELANGANA,India,Active,No,Yes,81377.39,2022-04-05,2026-08-03 11:19:40.803901,,Enterprise System
MER00000624,Prime Baral Cinema,Entertainment,National,CHURU,RAJASTHAN,India,Inactive,Yes,Yes,3324.92,2016-11-03,2026-08-03 11:19:40.804901,,Enterprise System
MER00000625,Prime Sastry Mart,Retail,National,VADODARA,GUJARAT,India,Active,Yes,Yes,6388.84,2012-02-26,2026-08-03 11:19:40.804901,,Enterprise System
MER00000626,National Patla Provision Store,Grocery,Local,BUNDI,RAJASTHAN,India,Active,Yes,Yes,2775.57,2024-01-17,2026-08-03 11:19:40.805901,,Enterprise System
MER00000627,New Deep Marketplace,E-Commerce,Local,24 PARAGANAS NORTH,WEST BENGAL,India,Active,Yes,Yes,45477.4,2013-02-13,2026-08-03 11:19:40.805901,,Enterprise System
MER00000628,New Merchant Water Supply,Utilities,Local,MANSA,PUNJAB,India,Active,Yes,Yes,12640.98,2017-02-22,2026-08-03 11:19:40.806901,,Enterprise System
MER00000629,Shree Sagar Fashion,Retail,Regional,ANANTAPUR,ANDHRA PRADESH,India,Active,Yes,Yes,23377.33,2014-07-29,2026-08-03 11:19:40.806901,,Enterprise System
MER00000630,National Iyer Online,E-Commerce,Regional,KANNAUJ,UTTAR PRADESH,India,Active,Yes,Yes,30715.49,2013-11-01,2026-08-03 11:19:40.807901,,Enterprise System
MER00000631,Royal Zacharia Provision Store,Grocery,Local,KANGRA,HIMACHAL PRADESH,India,Active,Yes,Yes,2461.52,2026-07-01,2026-08-03 11:19:40.807901,,Enterprise System
MER00000632,Sai Pau Kitchen,Restaurant,Local,RAICHUR,KARNATAKA,India,Active,Yes,Yes,1324.8,2020-08-13,2026-08-03 11:19:40.808901,,Enterprise System
MER00000633,Shree Thaker Kitchen,Restaurant,National,GURUGRAM,HARYANA,India,Active,Yes,Yes,1221.67,2016-03-22,2026-08-03 11:19:40.808901,,Enterprise System
MER00000634,Sai Gala Provision Store,Grocery,Local,ALAPPUZHA,KERALA,India,Active,Yes,Yes,2113.6,2015-12-16,2026-08-03 11:19:40.809901,,Enterprise System
MER00000635,Prime Subramaniam Fashion,Retail,Local,KOLHAPUR,MAHARASHTRA,India,Active,Yes,Yes,16214.15,2025-04-22,2026-08-03 11:19:40.809901,,Enterprise System
MER00000636,Shree Merchant Gas Services,Utilities,Local,BIDAR,KARNATAKA,India,Active,Yes,No,3912.11,2024-04-14,2026-08-03 11:19:40.810901,,Enterprise System
MER00000637,Shree Nigam Dhaba,Restaurant,Local,AHMADABAD,GUJARAT,India,Active,Yes,Yes,2140.69,2025-04-08,2026-08-03 11:19:40.810901,,Enterprise System
MER00000638,National Contractor Petrol Pump,Fuel,Local,24 PARAGANAS NORTH,WEST BENGAL,India,Active,Yes,Yes,5470.22,2019-07-22,2026-08-03 11:19:40.810901,,Enterprise System
MER00000639,Sai Borra Restaurant,Restaurant,Regional,DAKSHINA KANNADA,KARNATAKA,India,Active,Yes,No,3556.54,2013-12-24,2026-08-03 11:19:40.812551,,Enterprise System
MER00000640,Prime Kara Fashion,Retail,Local,DHARMAPURI,TAMIL NADU,India,Active,Yes,Yes,5447.33,2026-03-21,2026-08-03 11:19:40.812551,,Enterprise System
MER00000641,National Ranganathan Kitchen,Restaurant,Local,KATHUA,JAMMU AND KASHMIR,India,Active,Yes,Yes,836.84,2025-12-22,2026-08-03 11:19:40.813418,,Enterprise System
MER00000642,Sai Pau Fashion,Retail,Local,PATHANAMTHITTA,KERALA,India,Active,Yes,No,15495.78,2013-02-14,2026-08-03 11:19:40.813418,,Enterprise System
MER00000643,Om Rana Mart,Grocery,Local,PASCHIM BARDHAMAN,WEST BENGAL,India,Active,Yes,No,4333.96,2011-10-28,2026-08-03 11:19:40.814418,,Enterprise System
MER00000644,New Lalla Fresh,Grocery,Regional,NASHIK,MAHARASHTRA,India,Active,Yes,Yes,4810.69,2020-09-18,2026-08-03 11:19:40.814418,,Enterprise System
MER00000645,New Dasgupta Fuel Station,Fuel,Regional,PRAKASAM,ANDHRA PRADESH,India,Inactive,Yes,Yes,567.14,2019-04-28,2026-08-03 11:19:40.815418,,Enterprise System
MER00000646,Sai Pillay Restaurant,Restaurant,Local,PAURI GARHWAL,UTTARAKHAND,India,Active,Yes,Yes,2405.26,2023-01-12,2026-08-03 11:19:40.815418,,Enterprise System
MER00000647,Shree Lala Cafe,Restaurant,Regional,KULLU,HIMACHAL PRADESH,India,Active,Yes,No,1236.28,2021-07-13,2026-08-03 11:19:40.816418,,Enterprise System
MER00000648,Shree Raj Stores,Grocery,Local,THIRUVALLUR,TAMIL NADU,India,Active,Yes,No,1597.44,2025-07-30,2026-08-03 11:19:40.816418,,Enterprise System
MER00000649,Shree Prabhu Corporation,Government,Local,MUMBAI SUBURBAN,MAHARASHTRA,India,Active,Yes,Yes,34884.17,2013-06-06,2026-08-03 11:19:40.817419,,Enterprise System
MER00000650,Om Kaur Travels,Travel,National,JAUNPUR,UTTAR PRADESH,India,Active,Yes,Yes,57869.89,2019-08-10,2026-08-03 11:19:40.817419,,Enterprise System
MER00000651,Prime Bakshi Fuel Station,Fuel,Regional,AHMEDNAGAR,MAHARASHTRA,India,Active,Yes,Yes,1171.13,2022-02-15,2026-08-03 11:19:40.818418,,Enterprise System
MER00000652,Modern Narang Digital,E-Commerce,Local,SONIPAT,HARYANA,India,Active,Yes,Yes,28696.94,2021-12-18,2026-08-03 11:19:40.818418,,Enterprise System
MER00000653,Om Kant Communications,Telecom,Local,HOSHIARPUR,PUNJAB,India,Active,Yes,No,1578.5,2022-08-09,2026-08-03 11:19:40.819418,,Enterprise System
MER00000654,Modern Bhatnagar Multiplex,Entertainment,Local,HANUMANGARH,RAJASTHAN,India,Closed,Yes,Yes,4632.28,2022-05-25,2026-08-03 11:19:40.819418,,Enterprise System
MER00000655,Sai Shetty Dhaba,Restaurant,Regional,BULANDSHAHR,UTTAR PRADESH,India,Active,Yes,Yes,1169.39,2023-07-07,2026-08-03 11:19:40.820418,,Enterprise System
MER00000656,Sai Mittal Store,Retail,Regional,DHANBAD,JHARKHAND,India,Active,Yes,Yes,1614.56,2022-08-19,2026-08-03 11:19:40.820418,,Enterprise System
MER00000657,Royal Rege Hospital,Healthcare,Local,SARAN,BIHAR,India,Active,Yes,Yes,30728.12,2013-07-27,2026-08-03 11:19:40.821418,,Enterprise System
MER00000658,Shree Dey Restaurant,Restaurant,Local,COIMBATORE,TAMIL NADU,India,Active,Yes,Yes,388.31,2012-05-10,2026-08-03 11:19:40.821418,,Enterprise System
MER00000659,Modern Barad Stores,Grocery,National,SAMBALPUR,ODISHA,India,Active,Yes,Yes,808.41,2016-10-06,2026-08-03 11:19:40.822418,,Enterprise System
MER00000660,Sai Tailor Provision Store,Grocery,Regional,HOSHANGABAD,MADHYA PRADESH,India,Active,Yes,No,421.71,2013-07-24,2026-08-03 11:19:40.822928,,Enterprise System
MER00000661,Modern Chatterjee Restaurant,Restaurant,Local,VIZIANAGARAM,ANDHRA PRADESH,India,Active,Yes,No,1929.58,2015-07-31,2026-08-03 11:19:40.822928,,Enterprise System
MER00000662,National Yogi Communications,Telecom,Local,THE NILGIRIS,TAMIL NADU,India,Active,Yes,Yes,3107.31,2013-11-22,2026-08-03 11:19:40.823937,,Enterprise System
MER00000663,Sri Rama Stores,Grocery,Regional,LOHARDAGA,JHARKHAND,India,Active,Yes,Yes,2560.71,2019-04-21,2026-08-03 11:19:40.823937,,Enterprise System
MER00000664,Sai Prabhakar Stores,Grocery,Local,AHMEDNAGAR,MAHARASHTRA,India,Active,Yes,Yes,3922.28,2022-12-29,2026-08-03 11:19:40.824936,,Enterprise System
MER00000665,Sai Zachariah Authority,Government,Local,KANNIYAKUMARI,TAMIL NADU,India,Active,Yes,Yes,46258.2,2018-09-19,2026-08-03 11:19:40.824936,,Enterprise System
MER00000666,Om Dubey Water Supply,Utilities,Regional,BASTI,UTTAR PRADESH,India,Active,Yes,No,14088.95,2018-08-24,2026-08-03 11:19:40.825936,,Enterprise System
MER00000667,New Chaudhary Academy,Education,Regional,KURNOOL,ANDHRA PRADESH,India,Active,Yes,Yes,6006.92,2025-10-08,2026-08-03 11:19:40.825936,,Enterprise System
MER00000668,Sri Suri Municipality,Government,Local,DHANBAD,JHARKHAND,India,Active,Yes,Yes,16311.56,2022-01-22,2026-08-03 11:19:40.826936,,Enterprise System
MER00000669,National Reddy Transport,Travel,Regional,BAGALKOTE,KARNATAKA,India,Active,Yes,Yes,24617.08,2016-05-06,2026-08-03 11:19:40.826936,,Enterprise System
MER00000670,Sri Bali Kitchen,Restaurant,Local,CHURU,RAJASTHAN,India,Active,Yes,Yes,2691.79,2023-05-01,2026-08-03 11:19:40.827936,,Enterprise System
MER00000671,Modern Prabhakar Provision Store,Grocery,Local,DARBHANGA,BIHAR,India,Active,Yes,Yes,1337.4,2015-04-14,2026-08-03 11:19:40.827936,,Enterprise System
MER00000672,Modern Sawhney Mart,Retail,Local,BALLIA,UTTAR PRADESH,India,Active,Yes,Yes,3095.21,2019-02-25,2026-08-03 11:19:40.828936,,Enterprise System
MER00000673,Prime Keer Outlet,Retail,Local,SURAT,GUJARAT,India,Active,Yes,No,17634.45,2026-02-20,2026-08-03 11:19:40.828936,,Enterprise System
MER00000674,National Patil Multiplex,Entertainment,Regional,UTTARA KANNADA,KARNATAKA,India,Active,Yes,Yes,7797.35,2013-04-11,2026-08-03 11:19:40.829936,,Enterprise System
MER00000675,Sai Pillai Gas Services,Utilities,Local,BHIWANI,HARYANA,India,Active,Yes,Yes,6997.09,2020-11-06,2026-08-03 11:19:40.829936,,Enterprise System
MER00000676,Sai Parmer Institute,Education,Local,KANGRA,HIMACHAL PRADESH,India,Active,Yes,Yes,228651.09,2012-08-13,2026-08-03 11:19:40.830937,,Enterprise System
MER00000677,Modern Rao Medical Centre,Healthcare,Local,MAHASAMUND,CHHATTISGARH,India,Active,Yes,Yes,46662.93,2016-04-12,2026-08-03 11:19:40.830937,,Enterprise System
MER00000678,Modern Gupta Provision Store,Grocery,Local,PURULIA,WEST BENGAL,India,Active,Yes,Yes,668.86,2013-08-31,2026-08-03 11:19:40.830937,,Enterprise System
MER00000679,Sri Sha Tours,Travel,Local,MALAPPURAM,KERALA,India,Active,Yes,Yes,41548.23,2013-02-22,2026-08-03 11:19:40.832561,,Enterprise System
MER00000680,Prime Kala Communications,Telecom,Local,PANCHKULA,HARYANA,India,Active,Yes,Yes,2289.7,2022-07-03,2026-08-03 11:19:40.832561,,Enterprise System
MER00000681,Om Bail Digital,E-Commerce,Local,KUPWARA,JAMMU AND KASHMIR,India,Active,Yes,No,28837.16,2012-06-12,2026-08-03 11:19:40.833454,,Enterprise System
MER00000682,Sai Nath Kitchen,Restaurant,Local,SHIVAMOGGA,KARNATAKA,India,Active,Yes,No,580.64,2015-09-24,2026-08-03 11:19:40.833454,,Enterprise System
MER00000683,Prime Dass Fashion,Retail,Local,JODHPUR,RAJASTHAN,India,Active,Yes,Yes,22237.91,2024-12-22,2026-08-03 11:19:40.834454,,Enterprise System
MER00000684,Shree Jha Corporation,Government,Local,DEHRADUN,UTTARAKHAND,India,Active,Yes,Yes,22910.83,2012-10-02,2026-08-03 11:19:40.834454,,Enterprise System
MER00000685,Modern Johal Stores,Grocery,Local,JALPAIGURI,WEST BENGAL,India,Active,Yes,No,2258.43,2021-07-24,2026-08-03 11:19:40.835453,,Enterprise System
MER00000686,Modern Kalita Enterprise,Other,Local,KASARAGOD,KERALA,India,Active,Yes,No,21386.38,2025-06-02,2026-08-03 11:19:40.835453,,Enterprise System
MER00000687,Om Kaul Store,Retail,Local,AURAIYA,UTTAR PRADESH,India,Active,No,Yes,7414.13,2017-03-05,2026-08-03 11:19:40.836453,,Enterprise System
MER00000688,Prime Divan Mart,Retail,Local,CHITTOOR,ANDHRA PRADESH,India,Active,Yes,Yes,13855.41,2025-01-01,2026-08-03 11:19:40.836453,,Enterprise System
MER00000689,Sai Agate Academy,Education,Local,KOKRAJHAR,ASSAM,India,Active,Yes,No,42795.49,2016-04-20,2026-08-03 11:19:40.837453,,Enterprise System
MER00000690,New Dhillon Enterprise,Other,Local,ERNAKULAM,KERALA,India,Active,Yes,No,16619.2,2013-10-18,2026-08-03 11:19:40.837453,,Enterprise System
MER00000691,New Zachariah Communications,Telecom,Local,AHMADABAD,GUJARAT,India,Active,Yes,No,3537.87,2015-11-07,2026-08-03 11:19:40.838453,,Enterprise System
MER00000692,New Ghosh Municipality,Government,Local,MEERUT,UTTAR PRADESH,India,Active,Yes,Yes,10103.76,2013-06-16,2026-08-03 11:19:40.838453,,Enterprise System
MER00000693,Sai Bal Arcade,Entertainment,Local,ROHTAS,BIHAR,India,Active,Yes,Yes,3125.67,2013-10-29,2026-08-03 11:19:40.839453,,Enterprise System
MER00000694,Sai Aurora Networks,Telecom,Local,BHIWANI,HARYANA,India,Active,No,Yes,3704.89,2017-09-06,2026-08-03 11:19:40.839453,,Enterprise System
MER00000695,National Khanna Dhaba,Restaurant,Local,BANKURA,WEST BENGAL,India,Active,Yes,Yes,3245.65,2021-08-09,2026-08-03 11:19:40.840453,,Enterprise System
MER00000696,Sri Naik Learning Centre,Education,Local,CHHINDWARA,MADHYA PRADESH,India,Active,Yes,Yes,89168.81,2011-11-09,2026-08-03 11:19:40.840453,,Enterprise System
MER00000697,Sai Ghosh Water Supply,Utilities,Local,MOKOKCHUNG,NAGALAND,India,Active,Yes,Yes,14420.55,2016-02-06,2026-08-03 11:19:40.841453,,Enterprise System
MER00000698,National Ben Online,E-Commerce,Local,BANKURA,WEST BENGAL,India,Active,Yes,Yes,28316.2,2013-09-28,2026-08-03 11:19:40.841453,,Enterprise System
MER00000699,Sai Sama Mart,Retail,Local,MURSHIDABAD,WEST BENGAL,India,Active,No,Yes,15795.77,2020-07-14,2026-08-03 11:19:40.842453,,Enterprise System
MER00000700,Sri Comar Fuel Station,Fuel,Local,ALWAR,RAJASTHAN,India,Active,Yes,Yes,2045.35,2024-04-09,2026-08-03 11:19:40.842963,,Enterprise System
MER00000701,Shree Bhatt Digital,E-Commerce,Local,BHAVNAGAR,GUJARAT,India,Active,Yes,Yes,22498.66,2019-09-09,2026-08-03 11:19:40.842963,,Enterprise System
MER00000702,National Sen Digital,E-Commerce,Local,Jagitial,TELANGANA,India,Active,Yes,Yes,49208.36,2024-10-27,2026-08-03 11:19:40.843972,,Enterprise System
MER00000703,New Pathak Telecom,Telecom,Regional,KACHCHH,GUJARAT,India,Active,Yes,Yes,3684.8,2020-04-26,2026-08-03 11:19:40.843972,,Enterprise System
MER00000704,Modern Chopra Supermarket,Grocery,Local,ERNAKULAM,KERALA,India,Active,Yes,Yes,2083.91,2019-04-11,2026-08-03 11:19:40.844971,,Enterprise System
MER00000705,Om Thakur Fuel Station,Fuel,Local,DHENKANAL,ODISHA,India,Active,Yes,Yes,5286.53,2015-05-10,2026-08-03 11:19:40.844971,,Enterprise System
MER00000706,Sai Bassi Outlet,Retail,Local,BELAGAVI,KARNATAKA,India,Inactive,Yes,Yes,22983.95,2023-12-16,2026-08-03 11:19:40.845971,,Enterprise System
MER00000707,Prime Verma Arcade,Entertainment,National,RATNAGIRI,MAHARASHTRA,India,Active,Yes,Yes,1056.73,2016-09-19,2026-08-03 11:19:40.845971,,Enterprise System
MER00000708,Prime Shanker Multiplex,Entertainment,Regional,SARAN,BIHAR,India,Active,Yes,Yes,1800.93,2022-07-13,2026-08-03 11:19:40.846971,,Enterprise System
MER00000709,New Balasubramanian Medical Centre,Healthcare,Local,JAMNAGAR,GUJARAT,India,Active,Yes,Yes,10672.18,2012-08-14,2026-08-03 11:19:40.846971,,Enterprise System
MER00000710,Sai Srinivas Fashion,Retail,Local,BHAVNAGAR,GUJARAT,India,Active,Yes,Yes,2752.56,2025-12-31,2026-08-03 11:19:40.847971,,Enterprise System
MER00000711,Royal Ratti Authority,Government,Local,DEVBHUMI DWARKA,GUJARAT,India,Active,Yes,No,7365.46,2018-11-02,2026-08-03 11:19:40.847971,,Enterprise System
MER00000712,New Chokshi Cinema,Entertainment,Local,KATNI,MADHYA PRADESH,India,Active,Yes,No,5218.61,2019-12-05,2026-08-03 11:19:40.848971,,Enterprise System
MER00000713,National Sawhney Municipality,Government,Local,SINDHUDURG,MAHARASHTRA,India,Active,Yes,Yes,39255.83,2012-11-01,2026-08-03 11:19:40.848971,,Enterprise System
MER00000714,Shree Buch Petrol Pump,Fuel,Local,AGRA,UTTAR PRADESH,India,Closed,Yes,Yes,1478.61,2017-01-24,2026-08-03 11:19:40.849973,,Enterprise System
MER00000715,Royal Divan Mart,Retail,Local,ARARIA,BIHAR,India,Active,Yes,Yes,11065.71,2012-09-14,2026-08-03 11:19:40.849973,,Enterprise System
MER00000716,Sri Date Multiplex,Entertainment,Regional,TIRUNELVELI,TAMIL NADU,India,Active,Yes,Yes,2229.59,2016-04-06,2026-08-03 11:19:40.850972,,Enterprise System
MER00000717,Sai Nair Cafe,Restaurant,Local,PALAMU,JHARKHAND,India,Active,Yes,Yes,970.14,2018-01-24,2026-08-03 11:19:40.850972,,Enterprise System
MER00000718,Prime Wali Energy,Fuel,Local,DEHRADUN,UTTARAKHAND,India,Active,Yes,Yes,2721.52,2016-08-08,2026-08-03 11:19:40.850972,,Enterprise System
MER00000719,Sri Setty Gas Services,Utilities,Local,GUNTUR,ANDHRA PRADESH,India,Active,Yes,Yes,2081.69,2020-03-09,2026-08-03 11:19:40.852590,,Enterprise System
MER00000720,Modern Sani Kitchen,Restaurant,Local,PALAKKAD,KERALA,India,Active,Yes,No,680.67,2013-04-10,2026-08-03 11:19:40.852590,,Enterprise System
MER00000721,Modern Contractor Restaurant,Restaurant,Regional,THANJAVUR,TAMIL NADU,India,Active,Yes,Yes,2883.76,2026-02-04,2026-08-03 11:19:40.853488,,Enterprise System
MER00000722,Royal Kale Telecom,Telecom,Local,THIRUVALLUR,TAMIL NADU,India,Active,Yes,Yes,607.34,2018-11-26,2026-08-03 11:19:40.853488,,Enterprise System
MER00000723,Royal Seth Cinema,Entertainment,Local,CHENGALPATTU,TAMIL NADU,India,Active,No,Yes,3293.51,2015-06-22,2026-08-03 11:19:40.854489,,Enterprise System
MER00000724,National Sachdev Marketplace,E-Commerce,Local,SHIMLA,HIMACHAL PRADESH,India,Active,Yes,No,2141.02,2017-05-09,2026-08-03 11:19:40.854489,,Enterprise System
MER00000725,Shree Setty Outlet,Retail,Local,TIRUCHIRAPPALLI,TAMIL NADU,India,Active,Yes,Yes,17112.91,2018-05-15,2026-08-03 11:19:40.855488,,Enterprise System
MER00000726,New Sagar Digital,E-Commerce,Local,SAMASTIPUR,BIHAR,India,Active,Yes,Yes,32795.43,2023-12-31,2026-08-03 11:19:40.855488,,Enterprise System
MER00000727,Shree Chandran Cafe,Restaurant,Regional,CHENNAI,TAMIL NADU,India,Active,Yes,Yes,1709.85,2016-11-26,2026-08-03 11:19:40.856488,,Enterprise System
MER00000728,Sai Sane Digital,E-Commerce,Local,UDAIPUR,RAJASTHAN,India,Active,Yes,Yes,25008.03,2016-11-25,2026-08-03 11:19:40.856488,,Enterprise System
MER00000729,Royal Kumer Online,E-Commerce,Regional,BIRBHUM,WEST BENGAL,India,Active,Yes,No,34016.37,2017-12-14,2026-08-03 11:19:40.857488,,Enterprise System
MER00000730,Om Dua Fuel Station,Fuel,Local,THANJAVUR,TAMIL NADU,India,Inactive,Yes,Yes,1453.96,2023-04-09,2026-08-03 11:19:40.857488,,Enterprise System
MER00000731,National Som Traders,Retail,Regional,TINSUKIA,ASSAM,India,Active,Yes,Yes,6469.29,2012-09-23,2026-08-03 11:19:40.858488,,Enterprise System
MER00000732,New Chand Travels,Travel,Regional,ALIGARH,UTTAR PRADESH,India,Active,Yes,Yes,66092.39,2025-09-26,2026-08-03 11:19:40.858488,,Enterprise System
MER00000733,Shree Chada Traders,Retail,National,AURAIYA,UTTAR PRADESH,India,Active,Yes,Yes,17490.84,2013-03-04,2026-08-03 11:19:40.859488,,Enterprise System
MER00000734,Sai Sankaran Digital,E-Commerce,Local,BAHRAICH,UTTAR PRADESH,India,Active,Yes,Yes,12190.91,2013-03-25,2026-08-03 11:19:40.859488,,Enterprise System
MER00000735,Shree Pradhan Provision Store,Grocery,Local,GAYA,BIHAR,India,Active,No,Yes,3945.53,2025-05-25,2026-08-03 11:19:40.860488,,Enterprise System
MER00000736,Shree De Clinic,Healthcare,Local,HASSAN,KARNATAKA,India,Active,Yes,Yes,36828.23,2021-01-19,2026-08-03 11:19:40.860488,,Enterprise System
MER00000737,Om Bhasin Gas Services,Utilities,Local,THIRUVALLUR,TAMIL NADU,India,Active,Yes,Yes,3147.67,2021-07-25,2026-08-03 11:19:40.861488,,Enterprise System
MER00000738,Sai Narayan Marketplace,E-Commerce,Local,THE NILGIRIS,TAMIL NADU,India,Active,Yes,Yes,14467.71,2022-12-26,2026-08-03 11:19:40.861488,,Enterprise System
MER00000739,Modern Das Dhaba,Restaurant,Local,SURAT,GUJARAT,India,Active,Yes,Yes,3981.09,2018-07-29,2026-08-03 11:19:40.862488,,Enterprise System
MER00000740,Sri Pandya Restaurant,Restaurant,Regional,KAMRUP METRO,ASSAM,India,Active,Yes,Yes,1194.07,2026-06-13,2026-08-03 11:19:40.862998,,Enterprise System
MER00000741,Modern Sampath Academy,Education,Regional,KOKRAJHAR,ASSAM,India,Active,Yes,Yes,218122.14,2026-05-10,2026-08-03 11:19:40.862998,,Enterprise System
MER00000742,Royal Behl Hospital,Healthcare,Local,SAMASTIPUR,BIHAR,India,Active,Yes,Yes,92860.82,2016-06-24,2026-08-03 11:19:40.864008,,Enterprise System
MER00000743,Prime Muni Kitchen,Restaurant,Local,BAGALKOTE,KARNATAKA,India,Active,Yes,No,1210.5,2017-07-27,2026-08-03 11:19:40.864008,,Enterprise System
MER00000744,Shree Chawla Fashion,Retail,Local,MANDYA,KARNATAKA,India,Active,Yes,Yes,8917.61,2021-06-02,2026-08-03 11:19:40.865007,,Enterprise System
MER00000745,New Tripathi Digital,E-Commerce,National,BENGALURU RURAL,KARNATAKA,India,Active,Yes,Yes,11716.2,2015-03-16,2026-08-03 11:19:40.865007,,Enterprise System
MER00000746,Om Dubey Dhaba,Restaurant,Regional,AHMEDNAGAR,MAHARASHTRA,India,Active,Yes,Yes,318.89,2022-10-04,2026-08-03 11:19:40.866007,,Enterprise System
MER00000747,Royal Subramaniam Cafe,Restaurant,Local,NANDED,MAHARASHTRA,India,Active,Yes,Yes,957.61,2015-05-27,2026-08-03 11:19:40.866007,,Enterprise System
MER00000748,Shree Chokshi Tours,Travel,National,TUMAKURU,KARNATAKA,India,Active,Yes,Yes,3487.92,2017-07-17,2026-08-03 11:19:40.867009,,Enterprise System
MER00000749,Sai Pillai Restaurant,Restaurant,Local,YADGIR,KARNATAKA,India,Active,Yes,Yes,3725.98,2013-07-16,2026-08-03 11:19:40.867009,,Enterprise System
MER00000750,New Mallick Municipality,Government,Local,RAMBAN,JAMMU AND KASHMIR,India,Active,Yes,Yes,15936.99,2021-05-09,2026-08-03 11:19:40.868007,,Enterprise System
MER00000751,Shree Kara Water Supply,Utilities,Local,SOUTH GOA,GOA,India,Active,Yes,Yes,13111.81,2025-04-26,2026-08-03 11:19:40.868516,,Enterprise System
MER00000752,Shree Sanghvi Arcade,Entertainment,Local,SEONI,MADHYA PRADESH,India,Active,Yes,Yes,3579.45,2025-12-18,2026-08-03 11:19:40.868516,,Enterprise System
MER00000753,Om Bal Provision Store,Grocery,Regional,THANJAVUR,TAMIL NADU,India,Active,Yes,No,3718.44,2021-12-12,2026-08-03 11:19:40.869525,,Enterprise System
MER00000754,Modern Loke Store,Retail,Local,ALAPPUZHA,KERALA,India,Active,Yes,Yes,4794.05,2012-01-29,2026-08-03 11:19:40.869525,,Enterprise System
MER00000755,Sri Gole Transport,Travel,Regional,BHOPAL,MADHYA PRADESH,India,Active,No,Yes,9403.27,2016-03-27,2026-08-03 11:19:40.870525,,Enterprise System
MER00000756,Royal More Cafe,Restaurant,Local,HASSAN,KARNATAKA,India,Active,Yes,Yes,508.68,2017-05-14,2026-08-03 11:19:40.870525,,Enterprise System
MER00000757,Sai Panchal Medical Centre,Healthcare,Local,KANGRA,HIMACHAL PRADESH,India,Active,Yes,Yes,82712.52,2011-09-09,2026-08-03 11:19:40.871525,,Enterprise System
MER00000758,Sai Golla Digital,E-Commerce,Local,KOTTAYAM,KERALA,India,Active,Yes,No,44191.58,2026-05-21,2026-08-03 11:19:40.871525,,Enterprise System
MER00000759,Sai Dhar Supermarket,Grocery,Local,KOREA,CHHATTISGARH,India,Active,Yes,No,680.42,2021-03-21,2026-08-03 11:19:40.872525,,Enterprise System
MER00000760,New Rattan Petrol Pump,Fuel,Local,PANIPAT,HARYANA,India,Active,No,Yes,2790.95,2012-10-08,2026-08-03 11:19:40.873035,,Enterprise System
