collateral_id,loan_id,asset_type,asset_value,valuation_date,created_at,updated_at,source_system
COL00001054,LN00001203,Vehicle,2652518.15,2018-06-27,2026-07-25 01:44:21.967798,,Loan Management System
COL00001055,LN00001140,Vehicle,1351760.83,2019-01-13,2026-07-25 01:44:21.967798,,Loan Management System
COL00001056,LN00002167,Property,2561762.85,2024-05-28,2026-07-25 01:44:21.968786,,Loan Management System
COL00001057,LN00001234,Vehicle,2037131.46,2016-01-22,2026-07-25 01:44:21.968786,,Loan Management System
COL00001058,LN00000073,Gold,790210.97,2017-09-11,2026-07-25 01:44:21.968786,,Loan Management System
COL00001059,LN00000568,Gold,495754.4,2024-10-21,2026-07-25 01:44:21.968786,,Loan Management System
COL00001060,LN00001751,Property,5213893.3,2026-01-20,2026-07-25 01:44:21.968786,,Loan Management System
COL00001061,LN00000832,Vehicle,2892184.45,2021-06-17,2026-07-25 01:44:21.968786,,Loan Management System
COL00001062,LN00000327,Vehicle,1487299.79,2012-07-27,2026-07-25 01:44:21.968786,,Loan Management System
COL00001063,LN00000158,Gold,2858990.53,2013-11-24,2026-07-25 01:44:21.968786,,Loan Management System
COL00001064,LN00002224,Vehicle,1801766.91,2020-01-18,2026-07-25 01:44:21.968786,,Loan Management System
COL00001065,LN00001165,Property,5639336.07,2021-01-04,2026-07-25 01:44:21.968786,,Loan Management System
COL00001066,LN00001603,Property,21649801.28,2024-09-10,2026-07-25 01:44:21.968786,,Loan Management System
COL00001067,LN00000321,Property,7088326.23,2023-11-23,2026-07-25 01:44:21.968786,,Loan Management System
COL00001068,LN00000407,Property,10973164.0,2020-03-10,2026-07-25 01:44:21.968786,,Loan Management System
COL00001069,LN00000820,Vehicle,1671350.62,2018-07-20,2026-07-25 01:44:21.968786,,Loan Management System
COL00001070,LN00000443,Property,5590500.19,2016-08-09,2026-07-25 01:44:21.968786,,Loan Management System
COL00001071,LN00001711,Gold,1927264.72,2022-07-11,2026-07-25 01:44:21.968786,,Loan Management System
COL00001072,LN00000536,Vehicle,3207172.13,2013-09-14,2026-07-25 01:44:21.968786,,Loan Management System
COL00001073,LN00000811,Property,6081608.1,2013-11-17,2026-07-25 01:44:21.968786,,Loan Management System
COL00001074,LN00001987,Property,2614522.65,2024-07-08,2026-07-25 01:44:21.968786,,Loan Management System
COL00001075,LN00001640,Vehicle,1225433.34,2014-06-25,2026-07-25 01:44:21.968786,,Loan Management System
COL00001076,LN00000704,Property,4699333.01,2023-12-31,2026-07-25 01:44:21.968786,,Loan Management System
COL00001077,LN00001938,Property,4869574.31,2024-04-13,2026-07-25 01:44:21.968786,,Loan Management System
COL00001078,LN00000024,Property,548267.34,2011-12-07,2026-07-25 01:44:21.968786,,Loan Management System
COL00001079,LN00000004,Vehicle,2393919.31,2024-03-04,2026-07-25 01:44:21.968786,,Loan Management System
COL00001080,LN00000659,Property,20696350.14,2013-08-10,2026-07-25 01:44:21.968786,,Loan Management System
COL00001081,LN00000116,Vehicle,2525622.47,2020-12-29,2026-07-25 01:44:21.968786,,Loan Management System
COL00001082,LN00002297,Property,3194052.86,2022-12-09,2026-07-25 01:44:21.968786,,Loan Management System
COL00001083,LN00001748,Gold,1357784.78,2019-01-10,2026-07-25 01:44:21.968786,,Loan Management System
COL00001084,LN00001760,Property,8663662.52,2018-04-07,2026-07-25 01:44:21.968786,,Loan Management System
COL00001085,LN00001376,Property,8686149.01,2023-09-27,2026-07-25 01:44:21.968786,,Loan Management System
COL00001086,LN00000819,Vehicle,2952152.07,2012-08-11,2026-07-25 01:44:21.968786,,Loan Management System
COL00001087,LN00000869,Property,1730879.64,2025-10-11,2026-07-25 01:44:21.968786,,Loan Management System
COL00001088,LN00000592,Gold,363613.89,2025-07-07,2026-07-25 01:44:21.968786,,Loan Management System
COL00001089,LN00001716,Vehicle,1455584.82,2012-02-27,2026-07-25 01:44:21.968786,,Loan Management System
COL00001090,LN00000679,Vehicle,1187289.74,2021-12-22,2026-07-25 01:44:21.968786,,Loan Management System
COL00001091,LN00002325,Property,9614229.27,2013-03-28,2026-07-25 01:44:21.968786,,Loan Management System
COL00001092,LN00000469,Property,4540500.56,2016-08-24,2026-07-25 01:44:21.968786,,Loan Management System
COL00001093,LN00000195,Vehicle,1354792.87,2018-11-25,2026-07-25 01:44:21.968786,,Loan Management System
COL00001094,LN00001983,Vehicle,1165325.04,2012-01-02,2026-07-25 01:44:21.968786,,Loan Management System
COL00001095,LN00001595,Vehicle,435589.5,2024-10-03,2026-07-25 01:44:21.968786,,Loan Management System
COL00001096,LN00000639,Property,6084516.44,2018-12-19,2026-07-25 01:44:21.968786,,Loan Management System
COL00001097,LN00000632,Vehicle,1772357.26,2013-06-27,2026-07-25 01:44:21.968786,,Loan Management System
COL00001098,LN00001738,Property,1055196.33,2013-03-21,2026-07-25 01:44:21.968786,,Loan Management System
COL00001099,LN00000569,Property,15535066.37,2018-07-01,2026-07-25 01:44:21.969788,,Loan Management System
COL00001100,LN00001439,Property,10344429.84,2012-04-03,2026-07-25 01:44:21.969788,,Loan Management System
COL00001101,LN00002377,Vehicle,2155459.47,2018-12-28,2026-07-25 01:44:21.969788,,Loan Management System
COL00001102,LN00000715,Property,9824188.83,2025-06-02,2026-07-25 01:44:21.969788,,Loan Management System
COL00001103,LN00000601,Gold,1444733.95,2017-02-04,2026-07-25 01:44:21.969788,,Loan Management System
COL00001104,LN00000350,Property,1933334.8,2026-01-19,2026-07-25 01:44:21.969788,,Loan Management System
COL00001105,LN00001227,Property,5001216.57,2014-11-05,2026-07-25 01:44:21.969788,,Loan Management System
COL00001106,LN00000604,Property,6865082.3,2012-09-27,2026-07-25 01:44:21.969788,,Loan Management System
COL00001107,LN00001834,Property,6639544.0,2021-08-25,2026-07-25 01:44:21.969788,,Loan Management System
COL00001108,LN00001054,Property,20938186.99,2024-06-10,2026-07-25 01:44:21.969788,,Loan Management System
COL00001109,LN00000294,Property,3017609.51,2020-03-26,2026-07-25 01:44:21.969788,,Loan Management System
COL00001110,LN00001274,Property,8849501.38,2021-06-30,2026-07-25 01:44:21.969788,,Loan Management System
COL00001111,LN00000130,Vehicle,1720185.81,2016-02-07,2026-07-25 01:44:21.969788,,Loan Management System
COL00001112,LN00002040,Property,12170949.41,2013-06-18,2026-07-25 01:44:21.969788,,Loan Management System
COL00001113,LN00000975,Vehicle,611857.91,2017-06-15,2026-07-25 01:44:21.969788,,Loan Management System
COL00001114,LN00000253,Property,5459680.66,2020-06-30,2026-07-25 01:44:21.969788,,Loan Management System
COL00001115,LN00001050,Gold,1460668.36,2023-10-07,2026-07-25 01:44:21.969788,,Loan Management System
COL00001116,LN00001110,Gold,1974270.0,2013-03-15,2026-07-25 01:44:21.969788,,Loan Management System
COL00001117,LN00000538,Vehicle,1581237.08,2016-10-04,2026-07-25 01:44:21.969788,,Loan Management System
COL00001118,LN00002500,Vehicle,2224053.48,2014-09-26,2026-07-25 01:44:21.969788,,Loan Management System
COL00001119,LN00000446,Property,9119731.97,2024-04-19,2026-07-25 01:44:21.969788,,Loan Management System
COL00001120,LN00001451,Vehicle,1816245.54,2014-02-01,2026-07-25 01:44:21.969788,,Loan Management System
COL00001121,LN00000191,Vehicle,1235773.25,2022-05-22,2026-07-25 01:44:21.969788,,Loan Management System
COL00001122,LN00002266,Vehicle,4142740.68,2016-05-09,2026-07-25 01:44:21.969788,,Loan Management System
COL00001123,LN00002127,Property,8174601.63,2024-03-30,2026-07-25 01:44:21.969788,,Loan Management System
COL00001124,LN00002316,Property,5058004.98,2019-10-17,2026-07-25 01:44:21.969788,,Loan Management System
COL00001125,LN00001159,Property,3835540.98,2025-05-08,2026-07-25 01:44:21.969788,,Loan Management System
COL00001126,LN00002410,Property,2385464.28,2016-03-07,2026-07-25 01:44:21.969788,,Loan Management System
COL00001127,LN00001059,Property,9009768.26,2023-08-05,2026-07-25 01:44:21.969788,,Loan Management System
COL00001128,LN00000051,Property,6488821.72,2013-01-26,2026-07-25 01:44:21.969788,,Loan Management System
COL00001129,LN00002239,Property,12963873.55,2023-07-09,2026-07-25 01:44:21.969788,,Loan Management System
COL00001130,LN00001312,Vehicle,3616279.35,2018-05-09,2026-07-25 01:44:21.969788,,Loan Management System
COL00001131,LN00000773,Gold,1641651.49,2024-05-01,2026-07-25 01:44:21.969788,,Loan Management System
COL00001132,LN00001164,Property,8623187.64,2013-07-05,2026-07-25 01:44:21.969788,,Loan Management System
COL00001133,LN00000054,Gold,3203628.85,2017-08-19,2026-07-25 01:44:21.969788,,Loan Management System
COL00001134,LN00001503,Property,18188682.75,2016-05-15,2026-07-25 01:44:21.969788,,Loan Management System
COL00001135,LN00001284,Property,4996119.36,2014-06-21,2026-07-25 01:44:21.969788,,Loan Management System
COL00001136,LN00000608,Property,22794512.34,2022-06-12,2026-07-25 01:44:21.969788,,Loan Management System
COL00001137,LN00000551,Property,9877029.13,2021-01-19,2026-07-25 01:44:21.969788,,Loan Management System
COL00001138,LN00001860,Property,9819756.8,2012-10-01,2026-07-25 01:44:21.969788,,Loan Management System
COL00001139,LN00002198,Property,9281003.08,2017-10-29,2026-07-25 01:44:21.969788,,Loan Management System
COL00001140,LN00001188,Property,9237650.84,2013-03-29,2026-07-25 01:44:21.969788,,Loan Management System
COL00001141,LN00002027,Property,3053735.82,2012-12-03,2026-07-25 01:44:21.970793,,Loan Management System
COL00001142,LN00000126,Vehicle,847522.43,2012-02-07,2026-07-25 01:44:21.970793,,Loan Management System
COL00001143,LN00001895,Property,11295331.85,2019-03-17,2026-07-25 01:44:21.970793,,Loan Management System
COL00001144,LN00002365,Vehicle,1855100.22,2015-07-03,2026-07-25 01:44:21.970793,,Loan Management System
COL00001145,LN00002268,Property,2573873.29,2023-11-01,2026-07-25 01:44:21.970793,,Loan Management System
COL00001146,LN00000246,Gold,170743.41,2013-08-22,2026-07-25 01:44:21.970793,,Loan Management System
COL00001147,LN00002437,Property,13032134.9,2022-08-08,2026-07-25 01:44:21.970793,,Loan Management System
COL00001148,LN00001864,Property,19466646.96,2014-01-03,2026-07-25 01:44:21.970793,,Loan Management System
COL00001149,LN00000846,Property,7785817.1,2025-10-04,2026-07-25 01:44:21.970793,,Loan Management System
COL00001150,LN00001718,Property,1134949.57,2019-12-08,2026-07-25 01:44:21.970793,,Loan Management System
COL00001151,LN00001310,Property,9464478.56,2016-05-24,2026-07-25 01:44:21.970793,,Loan Management System
COL00001152,LN00000530,Property,9740216.36,2025-09-08,2026-07-25 01:44:21.970793,,Loan Management System
COL00001153,LN00002215,Property,7526585.44,2012-03-26,2026-07-25 01:44:21.970793,,Loan Management System
COL00001154,LN00000305,Vehicle,4357778.53,2019-07-13,2026-07-25 01:44:21.970793,,Loan Management System
COL00001155,LN00002346,Vehicle,3501155.77,2024-08-27,2026-07-25 01:44:21.970793,,Loan Management System
COL00001156,LN00001340,Vehicle,4099901.83,2019-12-31,2026-07-25 01:44:21.970793,,Loan Management System
COL00001157,LN00001482,Vehicle,1821218.97,2012-11-27,2026-07-25 01:44:21.970793,,Loan Management System
COL00001158,LN00001497,Property,7346845.7,2012-02-26,2026-07-25 01:44:21.970793,,Loan Management System
COL00001159,LN00000099,Property,5304967.6,2016-01-18,2026-07-25 01:44:21.970793,,Loan Management System
COL00001160,LN00000634,Vehicle,3546713.26,2021-04-25,2026-07-25 01:44:21.970793,,Loan Management System
COL00001161,LN00001042,Vehicle,1073483.35,2023-06-04,2026-07-25 01:44:21.970793,,Loan Management System
COL00001162,LN00000420,Property,5125653.4,2015-09-30,2026-07-25 01:44:21.970793,,Loan Management System
COL00001163,LN00002299,Property,1390200.89,2025-08-11,2026-07-25 01:44:21.970793,,Loan Management System
COL00001164,LN00001910,Property,19482869.14,2017-11-22,2026-07-25 01:44:21.970793,,Loan Management System
COL00001165,LN00002468,Property,10938190.29,2016-06-06,2026-07-25 01:44:21.970793,,Loan Management System
COL00001166,LN00001559,Gold,2932753.75,2020-10-18,2026-07-25 01:44:21.970793,,Loan Management System
COL00001167,LN00001434,Property,1403253.67,2018-01-13,2026-07-25 01:44:21.970793,,Loan Management System
COL00001168,LN00001742,Property,3161223.53,2018-06-18,2026-07-25 01:44:21.970793,,Loan Management System
COL00001169,LN00000478,Vehicle,2490834.05,2016-08-18,2026-07-25 01:44:21.970793,,Loan Management System
COL00001170,LN00002324,Vehicle,1096988.47,2024-12-13,2026-07-25 01:44:21.970793,,Loan Management System
COL00001171,LN00002331,Vehicle,1102909.56,2020-06-09,2026-07-25 01:44:21.970793,,Loan Management System
COL00001172,LN00000236,Property,20051971.05,2021-02-22,2026-07-25 01:44:21.970793,,Loan Management System
COL00001173,LN00002168,Property,19417854.52,2021-05-25,2026-07-25 01:44:21.970793,,Loan Management System
COL00001174,LN00002083,Property,8235493.16,2017-07-07,2026-07-25 01:44:21.970793,,Loan Management System
COL00001175,LN00001013,Gold,3269950.31,2016-02-02,2026-07-25 01:44:21.970793,,Loan Management System
COL00001176,LN00001091,Property,9094675.07,2014-10-25,2026-07-25 01:44:21.970793,,Loan Management System
COL00001177,LN00000521,Vehicle,3299520.5,2018-10-24,2026-07-25 01:44:21.970793,,Loan Management System
COL00001178,LN00000739,Property,3526767.95,2018-01-11,2026-07-25 01:44:21.970793,,Loan Management System
COL00001179,LN00001707,Property,3859058.53,2025-07-13,2026-07-25 01:44:21.970793,,Loan Management System
COL00001180,LN00001713,Property,10106693.34,2013-07-04,2026-07-25 01:44:21.970793,,Loan Management System
COL00001181,LN00000594,Property,12128259.42,2026-05-20,2026-07-25 01:44:21.970793,,Loan Management System
COL00001182,LN00000684,Property,8418121.55,2025-09-25,2026-07-25 01:44:21.971792,,Loan Management System
COL00001183,LN00001532,Vehicle,2442676.2,2023-02-03,2026-07-25 01:44:21.971792,,Loan Management System
COL00001184,LN00000359,Property,10999522.19,2024-05-13,2026-07-25 01:44:21.971792,,Loan Management System
COL00001185,LN00001357,Gold,572206.92,2025-01-31,2026-07-25 01:44:21.971792,,Loan Management System
COL00001186,LN00000368,Vehicle,3032929.3,2018-05-09,2026-07-25 01:44:21.971792,,Loan Management System
COL00001187,LN00000724,Vehicle,776592.95,2011-11-28,2026-07-25 01:44:21.971792,,Loan Management System
COL00001188,LN00000972,Gold,1755059.45,2021-02-25,2026-07-25 01:44:21.971792,,Loan Management System
COL00001189,LN00000682,Property,10480078.61,2018-06-16,2026-07-25 01:44:21.971792,,Loan Management System
COL00001190,LN00001911,Gold,1034609.2,2014-01-30,2026-07-25 01:44:21.971792,,Loan Management System
COL00001191,LN00000275,Property,9762882.57,2012-08-08,2026-07-25 01:44:21.971792,,Loan Management System
COL00001192,LN00001204,Property,10518642.63,2019-03-21,2026-07-25 01:44:21.971792,,Loan Management System
COL00001193,LN00000723,Property,2983209.59,2014-01-16,2026-07-25 01:44:21.971792,,Loan Management System
COL00001194,LN00002451,Property,867254.64,2019-07-06,2026-07-25 01:44:21.971792,,Loan Management System
COL00001195,LN00001430,Property,11487515.77,2014-10-07,2026-07-25 01:44:21.971792,,Loan Management System
COL00001196,LN00002232,Property,16508495.28,2023-09-07,2026-07-25 01:44:21.971792,,Loan Management System
COL00001197,LN00002288,Property,4736976.05,2012-12-12,2026-07-25 01:44:21.971792,,Loan Management System
COL00001198,LN00000001,Vehicle,372954.21,2022-06-09,2026-07-25 01:44:21.971792,,Loan Management System
COL00001199,LN00000344,Property,6561472.79,2015-10-05,2026-07-25 01:44:21.971792,,Loan Management System
COL00001200,LN00000725,Property,22791450.83,2012-05-03,2026-07-25 01:44:21.971792,,Loan Management System
COL00001201,LN00000703,Property,14528906.29,2025-01-14,2026-07-25 01:44:21.971792,,Loan Management System
COL00001202,LN00000209,Vehicle,3489311.79,2022-03-09,2026-07-25 01:44:21.971792,,Loan Management System
COL00001203,LN00001872,Property,9593701.68,2023-08-23,2026-07-25 01:44:21.971792,,Loan Management System
COL00001204,LN00000089,Property,16441777.82,2016-03-19,2026-07-25 01:44:21.971792,,Loan Management System
COL00001205,LN00000548,Vehicle,853666.91,2013-04-08,2026-07-25 01:44:21.971792,,Loan Management System
COL00001206,LN00000635,Property,5420599.02,2014-09-28,2026-07-25 01:44:21.971792,,Loan Management System
COL00001207,LN00000347,Vehicle,1860185.03,2019-02-03,2026-07-25 01:44:21.971792,,Loan Management System
COL00001208,LN00001548,Vehicle,1393178.24,2019-05-19,2026-07-25 01:44:21.971792,,Loan Management System
COL00001209,LN00001859,Property,3483663.65,2019-01-30,2026-07-25 01:44:21.971792,,Loan Management System
COL00001210,LN00001570,Property,14925861.81,2019-04-29,2026-07-25 01:44:21.971792,,Loan Management System
COL00001211,LN00000494,Vehicle,974439.25,2014-12-26,2026-07-25 01:44:21.971792,,Loan Management System
COL00001212,LN00002088,Property,5112308.67,2012-04-07,2026-07-25 01:44:21.971792,,Loan Management System
COL00001213,LN00000902,Vehicle,468063.44,2025-09-17,2026-07-25 01:44:21.971792,,Loan Management System
COL00001214,LN00002118,Gold,1286685.8,2015-08-21,2026-07-25 01:44:21.971792,,Loan Management System
COL00001215,LN00001232,Property,3870251.98,2022-07-03,2026-07-25 01:44:21.971792,,Loan Management System
COL00001216,LN00000448,Vehicle,1538423.03,2011-09-16,2026-07-25 01:44:21.971792,,Loan Management System
COL00001217,LN00001875,Vehicle,1132009.35,2021-09-14,2026-07-25 01:44:21.971792,,Loan Management System
COL00001218,LN00001790,Property,889727.44,2026-04-16,2026-07-25 01:44:21.971792,,Loan Management System
COL00001219,LN00001399,Vehicle,1318667.26,2024-12-28,2026-07-25 01:44:21.971792,,Loan Management System
COL00001220,LN00000653,Vehicle,1887069.34,2022-11-08,2026-07-25 01:44:21.971792,,Loan Management System
COL00001221,LN00001729,Vehicle,423620.0,2023-05-22,2026-07-25 01:44:21.971792,,Loan Management System
COL00001222,LN00001324,Property,14340273.07,2018-05-24,2026-07-25 01:44:21.971792,,Loan Management System
COL00001223,LN00000385,Gold,1728667.51,2023-10-10,2026-07-25 01:44:21.971792,,Loan Management System
COL00001224,LN00000901,Property,5957873.15,2015-10-12,2026-07-25 01:44:21.972791,,Loan Management System
COL00001225,LN00000781,Property,1566209.75,2020-11-08,2026-07-25 01:44:21.972791,,Loan Management System
COL00001226,LN00002028,Vehicle,3801299.27,2016-02-18,2026-07-25 01:44:21.972791,,Loan Management System
COL00001227,LN00000638,Property,11065694.74,2023-07-29,2026-07-25 01:44:21.972791,,Loan Management System
COL00001228,LN00001467,Property,2161933.23,2023-10-27,2026-07-25 01:44:21.972791,,Loan Management System
COL00001229,LN00001365,Property,25641366.68,2018-06-06,2026-07-25 01:44:21.972791,,Loan Management System
COL00001230,LN00000454,Vehicle,419840.26,2020-09-13,2026-07-25 01:44:21.972791,,Loan Management System
COL00001231,LN00001931,Gold,880560.08,2017-02-08,2026-07-25 01:44:21.972791,,Loan Management System
COL00001232,LN00002469,Property,15488264.86,2015-08-06,2026-07-25 01:44:21.972791,,Loan Management System
COL00001233,LN00001695,Gold,1928075.58,2023-01-03,2026-07-25 01:44:21.972791,,Loan Management System
COL00001234,LN00000827,Property,8348011.86,2015-01-14,2026-07-25 01:44:21.972791,,Loan Management System
COL00001235,LN00001703,Property,8071116.72,2015-04-22,2026-07-25 01:44:21.972791,,Loan Management System
COL00001236,LN00000211,Vehicle,2584427.79,2025-10-19,2026-07-25 01:44:21.972791,,Loan Management System
COL00001237,LN00001004,Property,16132370.35,2025-03-27,2026-07-25 01:44:21.972791,,Loan Management System
COL00001238,LN00000837,Property,9218813.0,2021-04-20,2026-07-25 01:44:21.972791,,Loan Management System
COL00001239,LN00002104,Property,7606362.34,2018-05-20,2026-07-25 01:44:21.972791,,Loan Management System
COL00001240,LN00000266,Property,2097502.87,2022-12-25,2026-07-25 01:44:21.972791,,Loan Management System
COL00001241,LN00001134,Vehicle,1053419.05,2026-04-29,2026-07-25 01:44:21.972791,,Loan Management System
COL00001242,LN00002140,Gold,1771914.75,2024-09-14,2026-07-25 01:44:21.972791,,Loan Management System
COL00001243,LN00000731,Vehicle,273571.71,2012-09-26,2026-07-25 01:44:21.972791,,Loan Management System
COL00001244,LN00002023,Property,10147736.32,2024-05-15,2026-07-25 01:44:21.972791,,Loan Management System
COL00001245,LN00002345,Property,9086340.42,2023-05-03,2026-07-25 01:44:21.972791,,Loan Management System
COL00001246,LN00001607,Property,15380787.72,2025-03-02,2026-07-25 01:44:21.972791,,Loan Management System
COL00001247,LN00000760,Property,8966122.18,2021-01-03,2026-07-25 01:44:21.972791,,Loan Management System
COL00001248,LN00002488,Property,8594835.64,2021-05-05,2026-07-25 01:44:21.972791,,Loan Management System
COL00001249,LN00001212,Vehicle,1912992.62,2023-07-31,2026-07-25 01:44:21.972791,,Loan Management System
COL00001250,LN00002160,Gold,338067.33,2014-07-20,2026-07-25 01:44:21.972791,,Loan Management System
COL00001251,LN00001196,Property,8238250.39,2014-03-07,2026-07-25 01:44:21.972791,,Loan Management System
COL00001252,LN00002399,Property,9492651.87,2020-12-08,2026-07-25 01:44:21.972791,,Loan Management System
COL00001253,LN00000793,Vehicle,3552490.28,2016-03-27,2026-07-25 01:44:21.972791,,Loan Management System
COL00001254,LN00000412,Gold,1840795.11,2021-08-21,2026-07-25 01:44:21.972791,,Loan Management System
COL00001255,LN00001122,Property,15723112.01,2016-03-22,2026-07-25 01:44:21.972791,,Loan Management System
COL00001256,LN00000571,Vehicle,3606173.62,2022-11-30,2026-07-25 01:44:21.972791,,Loan Management System
COL00001257,LN00001161,Vehicle,3978484.05,2016-09-13,2026-07-25 01:44:21.972791,,Loan Management System
COL00001258,LN00000786,Property,2960413.56,2019-08-06,2026-07-25 01:44:21.972791,,Loan Management System
COL00001259,LN00001158,Vehicle,1162279.59,2014-01-10,2026-07-25 01:44:21.972791,,Loan Management System
COL00001260,LN00002465,Vehicle,2018535.1,2018-10-04,2026-07-25 01:44:21.972791,,Loan Management System
COL00001261,LN00001951,Property,3122843.29,2014-02-12,2026-07-25 01:44:21.973788,,Loan Management System
COL00001262,LN00000875,Property,8545435.42,2018-04-05,2026-07-25 01:44:21.973788,,Loan Management System
COL00001263,LN00001191,Vehicle,1072881.75,2022-03-11,2026-07-25 01:44:21.973788,,Loan Management System
COL00001264,LN00000586,Gold,544244.48,2015-04-26,2026-07-25 01:44:21.973788,,Loan Management System
COL00001265,LN00001060,Property,16705845.83,2019-11-04,2026-07-25 01:44:21.973788,,Loan Management System
COL00001266,LN00002474,Property,6653220.65,2018-08-28,2026-07-25 01:44:21.973788,,Loan Management System
COL00001267,LN00001522,Property,5123330.0,2012-06-10,2026-07-25 01:44:21.973788,,Loan Management System
COL00001268,LN00000613,Property,11238997.25,2020-08-23,2026-07-25 01:44:21.973788,,Loan Management System
COL00001269,LN00001661,Vehicle,2106207.34,2013-07-05,2026-07-25 01:44:21.973788,,Loan Management System
COL00001270,LN00000376,Vehicle,2587708.79,2024-11-03,2026-07-25 01:44:21.973788,,Loan Management System
COL00001271,LN00001902,Property,2938782.72,2018-07-21,2026-07-25 01:44:21.973788,,Loan Management System
COL00001272,LN00001672,Property,9704240.34,2025-12-10,2026-07-25 01:44:21.973788,,Loan Management System
COL00001273,LN00000465,Property,1742914.22,2018-12-23,2026-07-25 01:44:21.973788,,Loan Management System
COL00001274,LN00001316,Vehicle,1183784.82,2012-02-14,2026-07-25 01:44:21.973788,,Loan Management System
COL00001275,LN00000416,Gold,815252.53,2015-07-08,2026-07-25 01:44:21.973788,,Loan Management System
COL00001276,LN00002044,Vehicle,2499728.25,2016-04-20,2026-07-25 01:44:21.973788,,Loan Management System
COL00001277,LN00000755,Vehicle,2949324.87,2025-03-11,2026-07-25 01:44:21.973788,,Loan Management System
COL00001278,LN00000720,Property,10768792.66,2015-05-10,2026-07-25 01:44:21.973788,,Loan Management System
COL00001279,LN00002355,Vehicle,337853.22,2023-01-22,2026-07-25 01:44:21.973788,,Loan Management System
COL00001280,LN00001314,Gold,2689312.5,2024-06-20,2026-07-25 01:44:21.973788,,Loan Management System
COL00001281,LN00002336,Vehicle,786429.36,2024-08-05,2026-07-25 01:44:21.973788,,Loan Management System
COL00001282,LN00000962,Vehicle,1904103.35,2013-04-02,2026-07-25 01:44:21.973788,,Loan Management System
COL00001283,LN00001747,Property,9258364.59,2015-03-23,2026-07-25 01:44:21.973788,,Loan Management System
COL00001284,LN00002259,Vehicle,530127.7,2017-03-22,2026-07-25 01:44:21.973788,,Loan Management System
COL00001285,LN00002056,Vehicle,233737.05,2012-06-16,2026-07-25 01:44:21.973788,,Loan Management System
COL00001286,LN00002341,Property,10332229.32,2014-03-02,2026-07-25 01:44:21.973788,,Loan Management System
COL00001287,LN00001538,Gold,2866914.35,2021-12-02,2026-07-25 01:44:21.973788,,Loan Management System
COL00001288,LN00001219,Vehicle,1660338.75,2015-06-24,2026-07-25 01:44:21.973788,,Loan Management System
COL00001289,LN00000201,Property,11407322.16,2023-09-29,2026-07-25 01:44:21.973788,,Loan Management System
COL00001290,LN00000628,Property,19130007.15,2016-11-16,2026-07-25 01:44:21.973788,,Loan Management System
COL00001291,LN00002433,Vehicle,768770.51,2016-12-01,2026-07-25 01:44:21.973788,,Loan Management System
COL00001292,LN00001433,Vehicle,3127272.72,2021-03-25,2026-07-25 01:44:21.973788,,Loan Management System
COL00001293,LN00001311,Vehicle,700493.36,2022-10-27,2026-07-25 01:44:21.973788,,Loan Management System
COL00001294,LN00000910,Property,8207212.62,2015-05-06,2026-07-25 01:44:21.973788,,Loan Management System
COL00001295,LN00002249,Vehicle,242816.97,2018-02-11,2026-07-25 01:44:21.973788,,Loan Management System
COL00001296,LN00001504,Vehicle,2825786.43,2015-05-27,2026-07-25 01:44:21.973788,,Loan Management System
COL00001297,LN00002210,Gold,1983958.47,2019-05-15,2026-07-25 01:44:21.974711,,Loan Management System
COL00001298,LN00002252,Vehicle,1853882.19,2017-04-09,2026-07-25 01:44:21.974711,,Loan Management System
COL00001299,LN00000670,Property,3068918.5,2020-12-04,2026-07-25 01:44:21.974711,,Loan Management System
COL00001300,LN00000578,Vehicle,1188378.17,2024-11-21,2026-07-25 01:44:21.974711,,Loan Management System
COL00001301,LN00002411,Property,2683229.13,2019-02-16,2026-07-25 01:44:21.974711,,Loan Management System
COL00001302,LN00000836,Property,10952338.45,2024-07-05,2026-07-25 01:44:21.974711,,Loan Management System
COL00001303,LN00002030,Property,12442524.26,2022-09-28,2026-07-25 01:44:21.974711,,Loan Management System
COL00001304,LN00001945,Property,11209417.71,2016-10-22,2026-07-25 01:44:21.974711,,Loan Management System
COL00001305,LN00000656,Property,4011983.83,2016-11-17,2026-07-25 01:44:21.974711,,Loan Management System
COL00001306,LN00002448,Property,7508830.22,2013-11-24,2026-07-25 01:44:21.974711,,Loan Management System
COL00001307,LN00001010,Property,871974.76,2025-07-16,2026-07-25 01:44:21.974711,,Loan Management System
COL00001308,LN00001802,Property,6973573.56,2020-09-05,2026-07-25 01:44:21.974711,,Loan Management System
COL00001309,LN00000143,Vehicle,2438212.99,2013-12-04,2026-07-25 01:44:21.974711,,Loan Management System
COL00001310,LN00001208,Property,6993789.17,2016-06-27,2026-07-25 01:44:21.974711,,Loan Management System
COL00001311,LN00000702,Property,13022163.14,2025-01-15,2026-07-25 01:44:21.974711,,Loan Management System
COL00001312,LN00000372,Vehicle,2337742.47,2011-08-05,2026-07-25 01:44:21.974711,,Loan Management System
COL00001313,LN00001833,Vehicle,1576503.84,2020-04-06,2026-07-25 01:44:21.974711,,Loan Management System
COL00001314,LN00002222,Vehicle,1935621.08,2021-11-07,2026-07-25 01:44:21.974711,,Loan Management System
COL00001315,LN00001930,Vehicle,3114087.29,2021-01-20,2026-07-25 01:44:21.974711,,Loan Management System
COL00001316,LN00000475,Gold,699718.67,2022-11-25,2026-07-25 01:44:21.974711,,Loan Management System
